BLOCK,TRT,PLOT,PLOTID,TREE_NO,SPECIES,STAT01,STAT02,STAT03,STAT05,STAT12,STAT20,DOWN12,DOWN20,DBH_01,DBH_05,DBH_12,DBH_20,HT01,HT20,CrFBH01,CrFBH20
1,to,22,1122,19.1,PIPO,0,1,1,1,1,1,0,0,22.606,,,,14.96567952,,,
1,to,22,1122,21.1,PSME,0,1,1,1,1,1,0,0,19.812,,,,12.5882396,,,
1,to,22,1122,22.1,PICO,0,1,1,1,1,1,0,0,14.732,,,,13.01495958,,,
1,to,22,1122,23.1,PIPO,0,1,1,1,1,1,0,0,27.178,,,,17.09927945,,,
1,to,22,1122,24.1,PSME,0,1,1,1,1,1,0,0,29.464,,,,16.73351947,,,
1,to,22,1122,25.1,PIPO,0,1,1,1,1,1,0,0,12.954,,,,9.814559686,,,
1,to,22,1122,26.1,PSME,0,1,1,1,1,1,0,0,13.462,,,,9.3878397,,,
1,to,22,1122,27.1,PSME,0,1,1,1,1,1,0,0,39.116,,,,19.90343936,,,
1,to,22,1122,99.1,PSME,0,1,1,1,1,1,0,0,23.368,,,,14.23415955,,,
1,to,24,1124,1,PIPO,0,0,0,0,0,0,0,0,29.972,31.75,34.798,37.592,16.12391948,22.34183929,3.505199888,3.657599883
1,to,24,1124,1.1,PIPO,0,1,1,1,1,1,0,0,31.242,,,,18.8671194,,,
1,to,24,1124,2,PIPO,0,0,0,0,0,0,0,0,43.688,45.974,49.53,53.34,20.60447934,26.27375916,5.333999829,5.212079833
1,to,24,1124,2.1,PIPO,,,,,,0,0,0,,,,10.16,,5.090159837,,2.438399922
1,to,24,1124,3,PIPO,0,0,0,0,0,0,0,0,21.082,21.844,23.114,24.638,9.753599688,11.88719962,2.80415991,3.322319894
1,to,24,1124,3.1,PIPO,0,1,1,1,1,1,0,0,22.352,,,,14.84375953,,,
1,to,24,1124,4,PIPO,0,0,0,0,0,0,0,0,39.624,41.148,44.196,46.99,21.7627193,24.20111923,5.029199839,6.705599785
1,to,24,1124,4.1,PIPO,0,1,1,1,1,1,0,0,27.432,,,,17.22119945,,,
1,to,24,1124,5,PIPO,0,0,0,0,0,0,0,0,33.02,34.29,36.576,38.608,18.6537594,20.51303934,7.955279745,9.69263969
1,to,24,1124,5.1,PIPO,0,1,1,1,1,1,0,0,23.368,,,,15.33143951,,,
1,to,24,1124,6,PIPO,0,0,0,0,0,0,0,0,38.1,40.132,43.434,45.212,17.43455944,19.93391936,6.400799795,3.108959901
1,to,24,1124,6.1,PIPO,0,1,1,1,1,1,0,0,40.64,,,,22.37231928,,,
1,to,24,1124,7,PIPO,0,0,0,0,0,0,0,0,29.464,30.734,34.29,35.052,17.00783946,19.81199937,6.461759793,6.857999781
1,to,24,1124,7.1,PIPO,,,,,0,0,0,0,,,10.922,12.446,,7.437119762,,0.30479999
1,to,24,1124,7.2,PIPO,,,,,,0,0,0,,,,11.176,,6.309359798,,1.523999951
1,to,24,1124,8,PIPO,0,0,0,0,0,0,0,0,21.844,23.114,24.638,25.908,13.59407957,15.5143195,5.577839822,6.278879799
1,to,24,1124,9,PIPO,0,0,0,0,0,0,0,0,23.876,24.638,27.432,28.702,15.39239951,18.40991941,5.608319821,4.480559857
1,to,24,1124,10,PIPO,0,0,0,0,0,0,0,0,40.894,42.418,44.196,46.228,22.12847929,25.0850392,6.431279794,7.101839773
1,to,24,1124,11,PIPO,0,0,0,0,0,0,0,0,32.258,33.528,36.322,38.862,19.72055937,22.89047927,7.985759745,4.937759842
1,to,24,1124,12,PIPO,0,0,0,0,0,0,0,0,26.162,27.686,31.496,33.02,14.72183953,17.31263945,4.99871984,5.120639836
1,to,24,1124,99.1,PIPO,0,1,1,1,1,1,0,0,40.132,,,,22.18943929,,,
1,to,26,1126,1,PIPO,0,0,0,0,0,0,0,0,36.068,38.354,41.656,44.45,19.62911937,22.15895929,5.577839822,6.217919801
1,to,26,1126,1.05,PIPO,,,,0,0,0,0,0,,10.16,12.192,13.716,,8.869679716,,3.657599883
1,to,26,1126,1.2,PIPO,0,0,0,0,0,0,0,0,12.446,13.462,14.986,16.51,9.509759696,11.49095963,,4.754879848
1,to,26,1126,1.3,PIPO,,,,,,0,0,0,,,,10.922,,7.010399776,,3.261359896
1,to,26,1126,2,PIPO,0,0,0,0,0,0,0,0,34.036,35.306,39.37,41.91,19.53767938,20.11679936,4.328159862,3.047999903
1,to,26,1126,2.1,PIPO,0,1,1,1,1,1,0,0,62.484,,,,27.46247912,,,
1,to,26,1126,3,PIPO,0,0,0,0,0,0,0,0,52.07,53.594,57.658,60.198,22.58567928,25.75559918,6.2483998,5.791199815
1,to,26,1126,3.1,PSME,,,,,0,0,0,0,,,14.224,18.542,,10.66799966,,0.609599981
1,to,26,1126,3.1,PIPO,0,1,1,1,1,1,0,0,37.846,,,,21.39695932,,,
1,to,26,1126,3.2,PIPO,,,,,,0,0,0,,,,14.986,,8.900159715,,0
1,to,26,1126,4,PIPO,0,0,0,0,0,0,0,0,36.83,39.878,43.434,46.736,19.29383938,23.31719925,7.863839748,7.924799746
1,to,26,1126,4.1,PSME,0,1,1,1,1,1,0,0,22.352,,,,13.77695956,,,
1,to,26,1126,5,PIPO,0,0,0,0,0,0,0,0,58.928,61.722,67.056,70.866,23.43911925,27.91967911,6.187439802,3.657599883
1,to,26,1126,6,PIPO,0,0,0,0,0,0,0,0,22.606,24.384,27.432,29.972,14.23415955,19.04999939,4.05383987,3.657599883
1,to,26,1126,6.1,PIPO,0,1,1,1,1,1,0,0,28.194,,,,17.55647944,,,
1,to,26,1126,7.1,PIPO,0,1,1,1,1,1,0,0,19.558,,,,13.41119957,,,
1,to,26,1126,8.1,PIPO,0,1,1,1,1,1,0,0,36.576,,,,20.93975933,,,
1,to,26,1126,9.1,PIPO,0,1,1,1,1,1,0,0,35.052,,,,20.39111935,,,
1,to,26,1126,10.1,PSME,2,2,2,2,2,2,0,0,16.256,,,,10.85087965,,,
1,to,26,1126,12.1,PIPO,0,1,1,1,1,1,0,0,11.938,,,,9.204959705,,,
1,to,26,1126,13.1,PIPO,0,1,1,1,1,1,0,0,11.176,,,,8.778239719,,,
1,to,26,1126,14.1,PSME,0,1,1,1,1,1,0,0,10.16,,,,7.559039758,,,
1,to,29,1129,1,PIPO,0,0,0,0,0,0,0,0,10.16,12.192,15.24,18.542,6.156959803,12.98447958,1.24967996,2.895599907
1,to,29,1129,1.05,PIPO,,,,0,0,0,0,0,,10.414,11.938,13.462,,8.503919728,,2.285999927
1,to,29,1129,1.1,PIPO,0,1,1,1,1,1,0,0,38.354,,,,21.57983931,,,
1,to,29,1129,2,PIPO,0,0,0,0,0,0,0,0,25.654,28.448,32.258,36.322,15.6057595,19.96439936,6.461759793,4.69391985
1,to,29,1129,2.05,PIPO,,,,0,0,0,0,0,,12.192,14.224,15.748,,10.66799966,,2.438399922
1,to,29,1129,3,PIPO,0,0,0,0,0,0,0,0,39.624,41.656,45.72,48.26,18.16607942,21.8236793,7.985759745,5.516879824
1,to,29,1129,3.05,PIPO,,,,0,0,0,0,0,,10.922,11.938,11.938,,7.315199766,,6.095999805
1,to,29,1129,4,PIPO,0,0,0,0,0,0,0,0,21.844,23.622,27.432,30.734,13.04543958,18.44039941,3.931919874,6.156959803
1,to,29,1129,4.1,PSME,0,1,1,1,1,1,0,0,35.56,,,,18.8366394,,,
1,to,29,1129,5,PIPO,0,0,0,0,0,0,0,0,33.528,34.29,37.084,38.354,21.57983931,25.29839919,7.894319747,12.19199961
1,to,29,1129,5.1,PSME,0,1,1,1,1,1,0,0,15.494,,,,10.45463967,,,
1,to,29,1129,6,PIPO,0,0,0,0,0,0,0,0,34.29,36.322,39.37,43.18,17.95271943,21.8846393,6.797039783,6.2483998
1,to,29,1129,6.1,PSME,,,,,,0,0,0,,,,11.176,,7.559039758,,0.609599981
1,to,29,1129,6.1,PIPO,0,1,1,1,1,1,0,0,11.176,,,,8.778239719,,,
1,to,29,1129,7,PIPO,0,0,0,0,0,0,0,0,22.86,24.892,29.21,32.766,17.03831946,22.25039929,6.492239792,7.619999756
1,to,29,1129,7.1,PIPO,0,1,1,1,1,1,0,0,16.256,,,,11.67383963,,,
1,to,29,1129,8,PIPO,0,0,0,0,0,0,0,0,30.226,31.75,34.036,35.814,15.84959949,19.93391936,6.095999805,7.619999756
1,to,29,1129,9,PIPO,0,0,0,0,0,0,0,0,26.67,28.194,31.75,33.528,18.13559942,21.64079931,4.907279843,8.229599737
1,to,29,1129,10,PIPO,0,0,0,0,0,0,0,0,27.686,29.972,34.036,36.83,16.64207947,23.10383926,6.736079784,6.918959779
1,to,29,1129,10.1,PSME,0,1,1,1,1,1,0,0,40.132,,,,20.17775935,,,
1,to,29,1129,11,PIPO,0,0,0,0,0,0,0,0,23.876,26.67,29.718,32.512,14.56943953,19.04999939,5.273039831,7.010399776
1,to,29,1129,11.1,PSME,,,,,,0,0,0,,,,11.176,,7.162799771,,1.219199961
1,to,29,1129,11.1,PIPO,0,1,1,1,1,1,0,0,12.954,,,,9.814559686,,,
1,to,29,1129,12,PIPO,0,0,0,0,0,0,0,0,13.97,14.732,16.256,18.034,11.24711964,14.69135953,4.297679863,5.608319821
1,to,29,1129,12.1,PSME,0,1,1,1,1,1,0,0,17.78,,,,11.61287963,,,
1,to,29,1129,13,PIPO,0,0,0,0,0,0,0,0,19.558,21.59,26.67,29.464,16.67255947,19.81199937,4.450079858,5.181599834
1,to,29,1129,13.1,PSME,,,,,0,0,0,0,,,12.192,15.24,,8.839199717,,1.219199961
1,to,29,1129,14,PIPO,0,0,0,0,0,0,0,0,33.02,35.306,42.164,43.942,20.20823935,25.63367918,7.132319772,6.766559784
1,to,29,1129,14.1,PIPO,,,,,,0,0,0,,,,12.954,,8.290559735,,2.621279916
1,to,33,1133,1,PIPO,0,0,0,0,0,0,0,0,38.608,40.386,44.45,48.006,25.20695919,26.82239914,11.12519964,13.10639958
1,to,33,1133,1.05,PIPO,,,,0,0,0,0,0,,10.668,10.668,10.668,,8.778239719,,8.229599737
1,to,33,1133,1.1,PIPO,0,1,1,1,1,1,0,0,10.922,,,,8.625839724,,,
1,to,33,1133,1.2,PSME,,,,,0,0,0,0,,,11.684,17.018,,9.296399703,,0.609599981
1,to,33,1133,2,PIPO,0,0,0,0,0,0,0,0,28.956,30.48,34.036,37.592,20.11679936,22.70759927,10.24127967,8.656319723
1,to,33,1133,2.1,PSME,0,1,1,1,1,1,0,0,24.638,,,,14.78279953,,,
1,to,33,1133,3,PIPO,0,0,0,0,0,0,0,0,32.258,33.528,36.322,38.354,20.87879933,24.38399922,9.966959681,6.857999781
1,to,33,1133,3.1,PIPO,0,1,1,1,1,1,0,0,27.686,,,,17.34311945,,,
1,to,33,1133,4,PIPO,0,0,0,0,0,0,0,0,31.496,33.274,37.084,40.64,19.81199937,23.07335926,10.97279965,9.143999707
1,to,33,1133,4.1,PIPO,0,1,1,1,1,1,0,0,26.67,,,,16.88591946,,,
1,to,33,1133,5,PIPO,0,0,0,0,0,0,0,0,29.464,31.75,34.798,37.592,19.62911937,22.25039929,11.39951964,12.19199961
1,to,33,1133,5.1,PIPO,0,1,1,1,1,1,0,0,22.352,,,,14.84375953,,,
1,to,33,1133,6,PIPO,0,0,0,0,0,0,0,0,32.004,35.56,41.656,46.482,21.39695932,25.90799917,7.406639763,7.619999756
1,to,33,1133,6.1,PSME,,,,,,0,0,0,,,,13.208,,9.022079711,,0.30479999
1,to,33,1133,6.1,PIPO,0,1,1,1,1,1,0,0,22.352,,,,14.84375953,,,
1,to,33,1133,7,PIPO,0,0,0,0,0,0,0,0,36.576,39.624,43.688,47.752,23.31719925,26.48711915,9.875519684,8.351519733
1,to,33,1133,7.1,PIPO,0,1,1,1,1,1,0,0,17.78,,,,12.4967996,,,
1,to,33,1133,8,PIPO,0,0,0,0,0,0,0,0,32.258,34.29,39.116,41.656,20.20823935,24.23159923,9.204959705,9.448799698
1,to,33,1133,8.1,PIPO,0,1,1,1,1,1,0,0,17.272,,,,12.22247961,,,
1,to,33,1133,9,PIPO,0,0,0,0,0,0,0,0,28.448,30.988,36.068,39.116,19.26335938,24.23159923,8.503919728,7.924799746
1,to,33,1133,9.1,PIPO,0,1,1,1,1,1,0,0,20.574,,,,13.92935955,,,
1,to,33,1133,10,PIPO,0,0,0,0,0,0,0,0,37.846,39.624,42.418,45.974,22.79903927,26.39567916,11.36903964,10.05839968
1,to,33,1133,10.1,PIPO,0,1,1,1,1,1,0,0,27.432,,,,17.22119945,,,
1,to,33,1133,11,PIPO,0,2,2,2,2,2,0,1,19.558,19.558,19.558,,16.00199949,,7.589519757,
1,to,33,1133,11.1,PSME,,,,,0,0,0,0,,,11.43,15.24,,9.875519684,,2.438399922
1,to,33,1133,11.1,PIPO,0,1,1,1,1,1,0,0,24.384,,,,15.81911949,,,
1,to,33,1133,11.2,PSME,,,,,,0,0,0,,,,10.668,,7.010399776,,1.523999951
1,to,33,1133,12,PIPO,0,0,0,0,0,0,0,0,46.736,49.022,53.848,57.15,24.35351922,30.81527901,10.02791968,9.753599688
1,to,33,1133,12.1,PIPO,0,1,1,1,1,1,0,0,20.32,,,,13.80743956,,,
1,to,33,1133,13,PIPO,0,0,0,0,2,2,0,1,39.116,40.894,42.672,,25.0545592,,8.991599712,
1,to,33,1133,13.1,PIPO,0,1,1,1,1,1,0,0,25.654,,,,16.42871947,,,
1,to,33,1133,14,PIPO,0,0,0,0,0,0,0,0,39.624,40.894,43.18,46.228,21.48839931,24.23159923,9.845039685,11.03375965
1,to,33,1133,14.1,PIPO,0,1,1,1,1,1,0,0,10.668,,,,8.473439729,,,
1,to,33,1133,15.1,PIPO,0,1,1,1,1,1,0,0,22.352,,,,14.84375953,,,
1,to,33,1133,16.1,PIPO,0,1,1,1,1,1,0,0,31.75,,,,19.08047939,,,
1,to,33,1133,17.1,PIPO,0,1,1,1,1,1,0,0,26.162,,,,16.64207947,,,
1,to,33,1133,18.1,PIPO,0,1,1,1,1,1,0,0,25.654,,,,16.42871947,,,
1,to,33,1133,20.1,PIPO,0,1,1,1,1,1,0,0,41.148,,,,22.52471928,,,
1,to,33,1133,21.1,PIPO,0,1,1,1,1,1,0,0,12.446,,,,9.509759696,,,
1,to,33,1133,22.2,PIPO,2,2,2,2,2,2,0,1,19.812,19.812,19.812,,13.56359957,,,
1,to,33,1133,23.1,PIPO,0,1,1,1,1,1,0,0,24.384,,,,15.81911949,,,
1,to,33,1133,24.2,PIPO,0,0,0,0,0,0,0,0,10.414,12.192,12.954,14.732,8.321039734,14.05127955,,6.095999805
1,bo,2,2102,1,PIPO,0,0,0,0,0,2,0,1,27.94,28.702,30.48,,17.46503944,,,
1,bo,2,2102,1.05,PIPO,,,,0,0,2,0,1,,10.414,10.922,,,,,
1,bo,2,2102,2,PIPO,0,0,0,0,0,2,0,1,18.796,18.796,19.05,,13.01495958,,,
1,bo,2,2102,2.05,PSME,,,,0,0,0,0,0,,10.16,11.43,14.224,,8.778239719,,1.219199961
1,bo,2,2102,3,PIPO,0,0,0,0,0,0,0,0,29.464,30.48,32.766,35.814,15.17903951,18.8671194,4.815839846,6.88847978
1,bo,2,2102,3.05,PIPO,,,,0,2,2,0,1,,10.16,10.16,,,,,
1,bo,2,2102,4,PSME,0,0,0,0,0,0,0,0,15.24,15.494,16.002,16.51,10.33271967,12.83207959,,6.705599785
1,bo,2,2102,5,PSME,0,0,0,0,0,0,0,0,20.066,20.32,21.336,22.352,12.71015959,18.8366394,,11.64335963
1,bo,2,2102,6,PIPO,2,2,2,2,2,2,0,1,12.7,12.7,12.7,,9.662159691,,,
1,bo,2,2102,7,PIPO,0,0,0,0,2,2,0,1,18.288,18.288,18.542,,12.74063959,,,
1,bo,2,2102,8,PSME,0,0,0,0,0,0,0,0,26.924,27.178,28.702,31.242,15.7276795,19.14143939,,6.095999805
1,bo,2,2102,9,PSME,0,0,0,0,0,0,0,0,11.684,12.446,12.7,13.97,8.412479731,12.28343961,,1.981199937
1,bo,2,2102,10,PSME,0,0,0,0,0,0,0,0,22.098,22.352,23.876,24.638,13.65503956,15.08759952,,5.486399824
1,bo,2,2102,11,PIPO,0,0,0,0,2,2,0,1,34.544,35.56,36.322,,19.81199937,,8.625839724,
1,bo,2,2102,12,PIPO,0,0,0,0,2,2,0,1,13.462,13.716,13.716,,10.08887968,,,
1,bo,2,2102,13,PIPO,0,0,0,0,0,0,0,0,10.922,11.43,13.462,16.764,8.625839724,12.95399959,,4.663439851
1,bo,2,2102,13.1,PSME,,,,,,0,0,0,,,,10.16,,5.94359981,,0.914399971
1,bo,2,2102,14,PIPO,0,0,0,0,2,2,0,1,21.59,22.352,23.622,,14.44751954,,,
1,bo,2,2102,14.1,PSME,,,,,0,,0,0,,,11.43,,,,,
1,bo,2,2102,15,PSME,0,0,0,0,0,0,0,0,11.938,12.446,13.97,16.002,8.564879726,11.97863962,,4.663439851
1,bo,2,2102,16,PSME,0,0,0,0,0,0,0,0,18.034,22.352,21.59,24.13,11.73479962,15.08759952,,4.05383987
1,bo,2,2102,17,PIPO,0,0,0,0,2,2,0,1,16.51,16.764,17.272,,11.79575962,,,
1,bo,2,2102,18,PIPO,0,0,0,0,2,2,0,1,20.066,21.082,21.844,,13.68551956,,,
1,bo,2,2102,19,PIPO,0,0,0,0,2,2,0,1,24.892,25.146,25.908,,16.70303947,,7.80287975,
1,bo,2,2102,20,PSME,0,2,2,2,2,2,1,1,12.7,12.7,12.7,,8.961119713,,,
1,bo,2,2102,21,PIPO,0,2,2,2,2,2,0,0,18.796,18.796,18.796,,13.01495958,,,
1,bo,2,2102,22,PIPO,0,0,0,0,0,2,0,1,13.97,14.224,15.494,,10.39367967,,,
1,bo,2,2102,23,PIPO,0,0,0,0,2,2,0,1,26.416,26.67,26.416,,15.94103949,,7.833359749,
1,bo,2,2102,24,PIPO,0,0,0,0,2,2,0,0,29.21,29.972,30.988,,18.01367942,,,
1,bo,2,2102,24.1,PIPO,,,,,,0,0,0,,,,10.922,,9.570719694,,6.400799795
1,bo,2,2102,25,PIPO,0,0,0,0,2,2,0,0,27.432,27.94,28.702,,17.22119945,,,
1,bo,2,2102,26,PIPO,0,0,0,0,0,0,0,0,18.034,18.796,20.828,24.638,14.14271955,17.83079943,6.095999805,6.187439802
1,bo,2,2102,27,PIPO,0,0,0,0,2,2,0,1,26.67,27.432,28.194,,16.27631948,,7.254239768,
1,bo,2,2102,28,PIPO,0,0,0,0,0,0,0,0,18.796,19.812,20.574,24.638,13.01495958,15.7276795,,6.095999805
1,bo,2,2102,29,PIPO,0,0,0,0,2,2,0,1,17.78,18.288,18.542,,12.4967996,,,
1,bo,2,2102,30,PIPO,0,0,0,0,2,2,0,1,17.272,17.272,17.526,,12.22247961,,,
1,bo,2,2102,31,PIPO,0,0,0,0,2,2,0,1,28.448,29.21,29.972,,17.22119945,,6.156959803,
1,bo,2,2102,32,PIPO,0,0,0,0,2,2,0,1,27.686,27.94,28.956,,17.34311945,,,
1,bo,2,2102,33,PIPO,0,0,0,0,0,0,0,0,13.462,13.462,13.97,13.97,10.08887968,14.20367955,,8.229599737
1,bo,2,2102,34,PIPO,0,0,0,0,0,0,0,0,14.986,15.24,15.748,17.526,10.97279965,15.7276795,,8.321039734
1,bo,2,2102,35,PIPO,0,0,0,0,0,0,0,0,19.558,20.32,21.082,23.368,15.14855952,17.61743944,7.955279745,9.753599688
1,bo,2,2102,36,PIPO,0,0,0,0,0,0,0,0,19.304,19.558,21.082,22.352,13.28927958,17.46503944,,8.839199717
1,bo,2,2102,37,PIPO,0,0,0,0,0,0,0,0,20.32,20.32,21.59,22.352,13.80743956,18.6537594,,10.36319967
1,bo,2,2102,38,PIPO,0,0,0,0,0,0,0,0,20.32,21.082,21.844,23.622,13.80743956,18.8671194,,8.229599737
1,bo,2,2102,39,PIPO,0,0,0,0,0,0,0,0,36.83,37.338,38.354,40.64,17.37359944,20.08631936,10.75943966,9.143999707
1,bo,2,2102,40,PIPO,0,0,0,0,2,2,0,1,18.542,18.796,19.05,,12.89303959,,,
1,bo,2,2102,41,PIPO,0,0,0,0,2,2,0,0,23.876,24.892,25.654,,17.43455944,,8.016239744,
1,bo,2,2102,42,PIPO,0,0,0,0,2,2,0,0,22.098,23.114,24.13,,16.88591946,,8.534399727,
1,bo,2,2102,43,PIPO,0,0,0,0,0,0,0,0,26.162,26.924,28.702,32.258,16.64207947,19.50719938,,6.705599785
1,bo,2,2102,44,PIPO,0,0,0,0,0,0,0,0,20.574,20.828,21.59,22.86,13.92935955,16.36775948,,7.985759745
1,bo,2,2102,45,PIPO,0,0,0,0,0,0,0,0,18.288,18.796,19.05,19.05,12.74063959,16.67255947,,10.45463967
1,bo,2,2102,46,PIPO,0,0,0,0,0,0,0,0,20.066,20.32,22.098,24.13,13.68551956,18.22703942,,9.753599688
1,bo,2,2102,47,PSME,0,0,0,0,0,0,0,0,24.638,25.4,27.94,30.988,14.78279953,18.6842394,,5.791199815
1,bo,2,2102,48,PIPO,0,0,0,0,0,0,0,0,18.288,18.542,19.05,20.828,12.74063959,16.42871947,,8.839199717
1,bo,2,2102,49,PIPO,0,0,0,2,2,2,0,1,34.29,34.29,34.29,,18.98903939,,7.924799746,
1,bo,2,2102,50,PIPO,0,0,0,2,2,2,0,0,18.542,18.542,18.542,,12.89303959,,,
1,bo,2,2102,51,PIPO,0,0,0,2,2,2,1,1,23.876,23.876,23.876,,15.5752795,,,
1,bo,2,2102,52,PIPO,0,0,0,0,0,0,0,0,26.416,27.432,29.464,33.02,16.76399946,20.26919935,,9.753599688
1,bo,2,2102,53,PIPO,0,0,0,0,0,0,0,0,22.606,23.114,24.384,26.67,16.85543946,20.23871935,7.437119762,9.723119689
1,bo,2,2102,54,PIPO,0,0,0,0,2,2,0,1,27.94,28.702,29.464,,18.04415942,,9.235439705,
1,bo,2,2102,55,PIPO,0,0,0,0,2,2,0,1,30.988,32.258,33.02,,18.7756794,,,
1,bo,2,2102,56,PIPO,0,0,0,0,2,2,0,1,16.764,17.272,18.034,,11.94815962,,,
1,bo,2,2102,57,PIPO,0,0,0,0,2,2,0,1,34.798,35.306,36.322,,16.64207947,,5.882639812,
1,bo,2,2102,58,PIPO,0,0,0,0,2,2,0,0,16.256,17.018,16.256,,11.67383963,,,
1,bo,2,2102,59,PIPO,0,0,0,0,2,2,0,1,39.878,41.148,41.656,,19.53767938,,7.741919752,
1,bo,2,2102,60,PIPO,0,0,0,0,2,2,0,1,13.462,13.716,15.24,,10.08887968,,,
1,bo,2,2102,61,PIPO,0,0,0,2,2,2,1,1,26.416,26.416,26.416,,16.76399946,,,
1,bo,2,2102,62,PIPO,0,0,0,2,2,2,1,1,13.462,13.462,13.462,,10.08887968,,,
1,bo,2,2102,63,PIPO,0,0,0,2,2,2,1,1,15.24,15.24,15.24,,11.09471965,,,
1,bo,2,2102,64,PIPO,0,0,0,2,2,2,1,1,16.51,16.51,16.51,,11.79575962,,,
1,bo,2,2102,65,PIPO,0,0,0,0,2,2,0,1,18.034,18.796,19.558,,12.6187196,,,
1,bo,2,2102,65.1,PSME,,,,,,0,0,0,,,,18.034,,11.12519964,,2.133599932
1,bo,2,2102,66,PIPO,0,0,0,0,2,2,0,1,13.462,13.462,14.224,,10.08887968,,,
1,bo,2,2102,67,PIPO,0,0,0,0,2,2,0,1,26.416,26.67,27.686,,16.76399946,,,
1,bo,2,2102,68,PIPO,0,0,0,0,2,2,1,1,19.304,20.32,20.32,,13.28927958,,,
1,bo,2,2102,69,PIPO,0,0,0,0,2,2,1,1,12.7,12.954,12.7,,9.662159691,,,
1,bo,2,2102,70,PIPO,0,0,0,0,2,2,1,1,13.462,13.462,13.462,,10.08887968,,,
1,bo,2,2102,71,PIPO,0,0,0,0,2,2,0,1,21.59,22.352,21.59,,16.48967947,,10.11935968,
1,bo,2,2102,72,PIPO,0,0,0,0,2,2,0,1,15.24,15.24,15.24,,11.09471965,,,
1,bo,2,2102,73,PIPO,0,2,2,2,2,2,0,0,12.446,12.446,12.446,,9.509759696,,,
1,bo,2,2102,74,PIPO,0,0,0,0,2,2,1,1,11.176,11.176,11.43,,8.778239719,,,
1,bo,2,2102,75,PIPO,0,0,0,0,2,2,0,0,12.7,12.7,13.97,,9.662159691,,,
1,bo,2,2102,76,PIPO,0,0,0,0,0,0,0,0,12.954,12.954,13.208,13.716,9.814559686,14.38655954,,6.156959803
1,bo,2,2102,76.1,PSME,,,,,,0,0,0,,,,11.684,,7.80287975,,3.657599883
1,bo,2,2102,77,PIPO,0,0,0,2,2,2,1,1,11.176,11.176,11.176,,8.778239719,,,
1,bo,2,2102,78,PIPO,0,0,0,0,2,2,0,1,29.972,30.734,33.02,,19.17191939,,7.955279745,
1,bo,5,2105,1,PIPO,0,0,0,0,0,0,0,0,13.716,13.716,14.478,14.478,10.24127967,14.17319955,,9.448799698
1,bo,5,2105,2,PIPO,0,0,0,0,2,2,0,1,16.51,16.764,17.272,,11.79575962,,,
1,bo,5,2105,3,PIPO,0,0,0,0,2,2,0,1,21.844,22.098,22.86,,14.56943953,,,
1,bo,5,2105,4,PIPO,0,0,0,0,0,2,0,1,12.954,13.208,13.716,,9.814559686,,,
1,bo,5,2105,5,PIPO,0,0,0,0,2,2,0,1,23.368,23.876,25.4,,15.33143951,,6.705599785,
1,bo,5,2105,6,PSME,0,0,0,0,0,0,0,0,13.716,14.224,15.494,18.796,9.509759696,14.56943953,,6.095999805
1,bo,5,2105,7,PIPO,0,0,0,0,2,2,0,0,15.748,15.748,19.812,,11.36903964,,,
1,bo,5,2105,8,PIPO,0,0,0,0,2,2,0,0,19.304,19.812,20.32,,14.72183953,,8.656319723,
1,bo,5,2105,9,PIPO,0,0,3,3,3,3,0,1,13.716,13.716,13.716,,10.24127967,,,
1,bo,5,2105,10,PIPO,0,0,0,0,2,2,0,1,14.224,15.24,15.24,,11.52143963,,6.827519782,
1,bo,5,2105,11,PIPO,0,0,0,0,2,2,0,0,17.018,17.018,17.78,,13.35023957,,8.534399727,
1,bo,5,2105,12,PIPO,0,0,0,0,0,0,0,0,14.478,14.478,15.24,18.034,10.66799966,14.63039953,,7.315199766
1,bo,5,2105,13,PIPO,0,0,0,0,0,0,0,0,10.16,10.16,10.668,12.192,8.168639739,7.80287975,,5.181599834
1,bo,5,2105,14,PIPO,0,0,0,0,2,2,0,0,16.002,16.256,16.764,,11.49095963,,5.212079833,
1,bo,5,2105,15,PIPO,0,0,0,0,2,2,0,1,16.764,16.764,17.526,,11.94815962,,,
1,bo,5,2105,16,PIPO,0,0,0,0,2,2,0,1,16.256,16.764,17.018,,11.67383963,,,
1,bo,5,2105,17,PIPO,0,0,0,0,2,2,0,1,20.828,21.336,22.352,,15.36191951,,5.577839822,
1,bo,5,2105,18,PIPO,0,0,3,3,3,3,0,1,16.002,16.002,16.002,,11.52143963,,,
1,bo,5,2105,19,PIPO,0,0,0,0,2,2,0,0,14.478,14.732,14.986,,10.66799966,,,
1,bo,5,2105,20,PIPO,0,0,0,0,0,0,0,0,10.414,10.922,11.176,12.954,8.321039734,13.56359957,,7.010399776
1,bo,5,2105,21,PIPO,0,0,0,0,2,2,0,1,16.256,16.51,16.764,,11.67383963,,,
1,bo,5,2105,22,PIPO,0,0,0,0,2,2,0,0,16.51,16.51,16.764,,11.79575962,,,
1,bo,5,2105,23,PIPO,0,0,0,0,2,2,0,0,22.352,22.606,25.654,,14.84375953,,,
1,bo,5,2105,24,PIPO,0,0,0,0,2,2,0,0,13.97,13.97,14.224,,10.39367967,,,
1,bo,5,2105,25,PIPO,0,0,0,0,2,2,0,1,10.16,10.16,10.16,,8.168639739,,,
1,bo,5,2105,26,PIPO,0,0,0,0,2,2,0,1,24.892,25.654,26.924,,15.5143195,,4.69391985,
