BLOCK,TRT,PLOT,LOAD.1HR,LOAD.10HR,LOAD.100HR,LOAD.S1000HR,LOAD.R1000HR,LOAD.FLOOR,FWD,YEAR
2,bo,12,0.605259,2.3874105,1.3562285,5.1671185,0,80.61121854,4.348898,2010
2,bo,12,0.650093,3.071129,2.712457,2.959044,20.040798,5.873254,6.433679,2002
2,bo,13,0,0.377049457,1.464360935,6.47220396,46.79979605,18.97480924,1.841410391,2022
2,bo,13,0,0.67251,2.712457,1.277769,0,3.429801,3.384967,2002
2,bo,13,0.473303478,9.443161433,7.329108264,60.15258296,3.965784501,15.17921391,17.24557318,2016
2,bo,13,1.389854,4.797238,1.367437,18.359523,0,21.24421375,7.554529,2010
2,bo,14,0.039401016,1.885247283,5.857443738,0,0,26.99587781,7.782092037,2022
2,bo,14,0.179336,1.031182,1.367437,0,6.344011,12.32935,2.577955,2002
2,bo,14,0.551614222,7.163939675,10.25052654,0,0,21.1082479,17.96608044,2016
2,bo,14,0.6613015,4.0911025,8.137371,0,0,25.11750384,12.889775,2010
2,bo,15,0.039401016,2.26229674,0,17.37715267,8.962295976,32.23710714,2.301697755,2022
2,bo,15,0.089668,2.039947,1.367437,2.600372,0,7.263108,3.497052,2002
2,bo,15,0.197005079,5.278692392,5.857443738,1.008032508,12.2167561,31.71491882,11.33314121,2016
2,bo,15,0.3698805,2.7236655,1.3562285,0,13.9321655,41.77578037,4.4497745,2010
2,bo,16,0.089668,1.031182,4.079894,0,7.823533,9.953148,5.200744,2002
2,bo,16,0.157604064,6.409840762,5.857443738,7.382341333,11.34984098,37.15355247,12.42488856,2022
2,bo,16,0.177304571,11.68853315,19.03669215,25.11689741,0,16.44972933,30.90252988,2016
2,bo,16,0.538008,9.213387,9.4935995,18.561276,0,29.76375387,19.2449945,2010
2,bo,17,0.044834,0.336255,0,0,0,4.662736,0.381089,2002
2,bo,17,0.197987654,7.957530298,7.358322628,35.46575145,0,19.46837699,15.51384058,2016
2,bo,17,0.296981482,1.136790043,0,25.07992081,14.99299981,18.52264557,1.433771524,2022
2,bo,17,0.986348,7.5433205,4.0911025,7.576946,0,11.30878587,12.620771,2010
2,bo,18,0.019798765,1.515720057,5.886658103,8.815390202,45.04788598,19.64032816,7.422176925,2022
2,bo,18,0.044834,0.336255,0,0,0,2.981461,0.381089,2002
2,bo,18,0.079195062,1.515720057,1.471664526,58.83616173,1.136003337,16.23320666,3.066579644,2016
2,bo,18,0.9527225,6.164675,4.0911025,58.1384895,0,21.66897826,11.2085,2010
2,bo,19,0.201753,0.336255,1.367437,2.107198,0,5.357663,1.905445,2002
2,bo,19,0.492512699,4.901642936,1.464360935,9.768789542,0,16.92417874,6.858516569,2016
2,bo,19,0.7285525,4.4273575,2.712457,3.7548475,0,30.85230092,7.868367,2010
2,bo,19,0.906223365,8.295088045,5.857443738,3.052926396,5.051418983,39.63089347,15.05875515,2022
2,bo,20,0.022417,1.367437,5.424914,11.903427,0,34.90040424,6.814768,2010
2,bo,20,0.078802032,12.06558261,7.321804673,6.88447949,42.74879756,65.96758718,19.46618932,2022
2,bo,20,0.112085,0,0,0,0,7.778699,0.112085,2002
2,bo,20,0.216705587,7.918038589,19.03669215,58.03162382,0,22.03486099,27.17143633,2016
2,bo,21,0.157604064,1.508197826,0,0,9.431194159,22.38193073,1.66580189,2022
2,bo,21,0.22417,0.67251,4.079894,0.941514,0,9.19097,4.976574,2002
2,bo,21,0.493174,3.407384,6.7811425,5.111076,0,18.17843788,10.6817005,2010
2,bo,21,0.788020318,3.393445109,7.321804673,13.12749931,0,16.12494533,11.5032701,2016
2,bo,22,0.044834,0,1.367437,0.941514,3.833307,10.042816,1.412271,2002
2,bo,22,0.76831981,3.770494566,4.393082804,5.045417504,2.133134469,21.92976707,8.931897179,2022
2,bo,22,1.989751302,6.409840762,1.464360935,6.227563998,1.019570862,16.51658657,9.863952999,2016
2,bo,22,2.981461,2.7236655,6.7811425,1.6700665,0,16.82337791,12.486269,2010
2,bo,23,0.059101524,1.885247283,0,0,2.724932509,26.77935515,1.944348807,2022
2,bo,23,0.1232935,2.039947,2.712457,0.941514,0,32.93605469,4.8756975,2010
2,bo,23,0.470757,3.743639,5.424914,0,0,5.783586,9.63931,2002
2,bo,23,1.004725905,5.278692392,7.321804673,3.058712585,0,19.9873979,13.60522297,2016
2,bo,24,0.613761729,2.273580085,1.471664526,5.926517869,0,23.86580141,4.35900634,2016
2,bo,24,1.0423905,0.6837185,0,7.576946,0,7.185849838,1.726109,2010
2,bo,24,1.168127161,7.199670269,0,5.290695351,1.729208823,32.25622548,8.367797431,2022
2,bo,24,1.188101,3.093546,2.734874,0,0,10.692909,7.016521,2002
2,bo,25,0.09850254,0,0,3.043532776,1.585173321,13.45336741,0.09850254,2022
2,bo,25,0.1008765,2.3874105,1.3562285,0,0,13.56387646,3.8445155,2010
2,bo,25,0.538008,0.67251,9.504808,0,2.667623,6.478513,10.715326,2002
2,bo,25,1.083527937,2.639346196,0,1.763270184,0,8.581493578,3.722874133,2016
2,bo,26,0.158682013,0.757860028,2.986721992,0,0,86.56971157,3.903264033,2016
2,bo,26,0.22417,1.0423905,1.3786455,0,0,19.10872971,2.645206,2010
2,bo,26,0.379971106,1.916996044,0,0,0,24.21603856,2.29696715,2022
2,bo,26,0.470757,0.358672,4.124728,0,0,21.654822,4.954157,2002
2,bo,27,0,0,0,0,0,3.115963,0,2002
2,bo,27,0.019798765,1.515720057,4.414993577,17.18585288,0,35.29399148,5.950512399,2016
2,bo,27,0.134502,1.7149005,0,0,0,33.20798637,1.8494025,2010
2,bo,27,0.178188889,1.894650071,1.471664526,0,13.43365894,28.35236882,3.544503486,2022
2,bo,28,0.044834,0.336255,0,0,3.833307,1.726109,0.381089,2002
2,bo,28,0.197005079,1.508197826,2.928721869,17.2487732,15.78441227,10.73721799,4.633924775,2022
2,bo,28,0.291421,1.3562285,4.0686855,41.7516625,7.823533,20.63410384,5.716335,2010
2,bo,28,0.492512699,2.26229674,0,25.86584144,0,19.62120982,2.754809438,2016
2,bo,29,0,0.757860028,1.471664526,0,29.14370506,37.10581356,2.229524554,2022
2,bo,29,0.197987654,1.894650071,4.414993577,25.20081271,11.51816125,17.65972232,6.507631302,2016
2,bo,29,0.22417,0,0,0.650093,2.824542,5.806003,0.22417,2002
2,bo,29,0.470757,0.6837185,4.0911025,28.3238795,0,27.53974118,5.245578,2010
2,bo,30,0,0,0,0,0,3.721222,0,2002
2,bo,30,0.039401016,1.13114837,2.928721869,4.012119339,2.661525576,26.84304498,4.099271255,2022
2,bo,30,0.1681275,0.336255,4.0686855,6.05259,0,23.26683438,4.573068,2010
2,bo,30,0.177304571,1.13114837,2.928721869,5.51323503,0,19.03849907,4.23717481,2016
2,bo,31,0.059101524,0.377049457,0,20.75050587,1.89516277,24.94841473,0.43615098,2022
2,bo,31,0.067251,0.67251,1.367437,17.642179,0,4.169562,2.107198,2002
2,bo,31,0.2129615,3.7548475,6.7811425,21.184065,0,11.2310911,10.7489515,2010
2,bo,31,0.630416254,4.901642936,7.321804673,22.43580366,0,33.13826707,12.85386386,2016
2,bo,32,0.020090655,5.76774761,1.493360996,1.352681234,3.434933596,19.27730748,7.281199261,2022
2,bo,32,0.156919,0,0,0,1.995113,0,0.156919,2002
2,bo,32,0.201753,0.3474635,4.147145,0.9527225,0,15.25752301,4.6963615,2010
2,bo,32,1.446527152,8.843879669,5.973443984,1.074115805,0,22.05397933,16.26385081,2016
2,bo,33,0.120543929,1.153549522,5.973443984,0,0,22.89778424,7.247537436,2022
2,bo,33,0.582842,0,0,0,0,6.321594,0.582842,2002
2,bo,33,1.064804709,3.076132059,4.480082988,0,0,18.93023774,8.621019756,2016
2,bo,33,2.5219125,2.4322445,1.3786455,0,0,24.77329615,6.3328025,2010
2,bo,34,0.044834,0.358672,0,0,45.977267,14.279629,0.403506,2002
2,bo,34,0.100453274,0.384516507,4.480082988,1.278576012,0,25.00893716,4.96505277,2022
2,bo,34,0.3026295,1.389854,1.3786455,0.9527225,0,11.79407281,3.071129,2010
2,bo,34,0.341541133,6.152264118,5.973443984,0,2.832141282,27.55630281,12.46724923,2016
2,bo,35,0.019700508,0.377049457,2.928721869,1.587521726,12.17726231,31.8008944,3.325471834,2022
2,bo,35,0.44834,0.336255,0,0,0,4.797238,0.784595,2002
2,bo,35,0.689517778,6.786890219,4.393082804,32.43640921,0,15.26518949,11.8694908,2016
2,bo,35,1.389854,5.4585395,1.3562285,24.7371595,0,26.30460038,8.204622,2010
2,bo,36,0.044834,1.031182,1.367437,0,0,16.58858,2.443453,2002
2,bo,36,0.358672,1.367437,1.3562285,3.5530945,0,11.01926987,3.0823375,2010
2,bo,36,0.531913714,1.508197826,5.857443738,2.869228944,1.380862093,14.03607816,7.897555279,2022
2,bo,36,0.965324889,6.409840762,7.321804673,1.595439589,0,21.47443599,14.69697032,2016
3,bo,1,0,1.703692,1.367437,0,2.129615,13.024277,3.071129,2002
3,bo,1,0.138493101,4.912926281,7.351019037,6.713223781,0,13.43108166,12.40243842,2016
3,bo,1,0.177599344,1.513839499,0,16.70081206,9.625328965,16.9050604,1.691438843,2022
3,bo,1,0.425923,4.4497745,2.7236655,0,1.9614875,12.05230491,7.599363,2010
3,bo,2,0.089668,0,1.367437,0,0,9.459974,1.457105,2002
3,bo,2,0.157604064,5.655741849,8.786165607,65.42551734,2.198889807,21.45531765,14.59951152,2022
3,bo,2,0.1905445,0.6837185,0,0,0,17.4654854,0.874263,2010
3,bo,2,0.354609143,1.13114837,0,2.317111146,0,23.43592349,1.485757513,2016
3,bo,3,0.044834,1.703692,2.712457,0,0,26.653813,4.460983,2002
3,bo,3,0.09850254,4.524593479,1.464360935,0,0,13.17315491,6.087456953,2016
3,bo,3,0.1457105,2.3874105,1.3562285,0,0,22.38479279,3.8893495,2010
3,bo,3,0.236406095,3.770494566,5.857443738,15.08615321,0,45.32745388,9.8643444,2022
3,bo,4,0,0,1.367437,0,0,21.565154,1.367437,2002
3,bo,4,0.0560425,0.336255,1.3562285,0,0,15.54570734,1.748526,2010
3,bo,4,0.137903556,1.508197826,4.393082804,5.895018217,0,12.57132582,6.039184186,2022
3,bo,4,0.157604064,4.901642936,8.786165607,0,0,31.82318015,13.84541261,2016
3,bo,5,0,2.663683086,4.436690047,22.09588096,0,24.2797284,7.100373133,2022
3,bo,5,0.179336,2.7684995,2.7684995,0,0,24.03836328,5.716335,2010
3,bo,5,0.358672,0,0,0,0,6.456096,0.358672,2002
3,bo,5,0.396850977,2.290339565,0,0,0,17.57057933,2.687190542,2016
3,bo,6,0.100453274,10.3819457,4.480082988,0,0,24.34341823,14.96248196,2022
3,bo,6,0.246587,0,4.147145,0,0,4.505817,4.393732,2002
3,bo,6,0.301359823,1.153549522,0,0,0,17.93676741,1.454909345,2016
3,bo,6,0.403506,0.694927,1.3786455,0,0,17.52119978,2.4770785,2010
3,bo,7,0.275807111,3.393445109,5.857443738,8.194367568,2.282649582,17.09929732,9.526695959,2022
3,bo,7,0.5716335,0,0,5.873254,0,13.85042741,0.5716335,2010
3,bo,7,0.650116762,0.754098913,1.464360935,10.16319144,0,29.86169265,2.86857661,2016
3,bo,7,0.829429,0.67251,0,0,2.824542,13.876123,1.501939,2002
3,bo,8,0.296981482,3.410370128,1.471664526,15.79067468,0,18.5863354,5.179016135,2022
3,bo,8,0.336255,0.3474635,0,0.941514,0,11.694703,0.6837185,2010
3,bo,8,0.358672,0.336255,0,0,0,9.885897,0.694927,2002
3,bo,8,1.168127161,4.54716017,4.414993577,16.65299074,0,27.44487407,10.13028091,2016
3,bo,9,0.067251,0.694927,0,0,0,25.712299,0.762178,2002
3,bo,9,0.3474635,3.474635,2.7684995,6.4897215,0,14.01123571,6.590598,2010
3,bo,9,0.642900956,3.845165074,0,2.6093388,0,20.63379849,4.48806603,2022
3,bo,9,0.763444886,6.536780625,14.93360996,5.911832692,0,55.34507922,22.23383547,2016
3,bo,10,0.044834,0.67251,0,0,0.807012,22.798089,0.717344,2002
3,bo,10,0.067251,0.336255,0,5.111076,0,17.32696286,0.403506,2010
3,bo,10,0.078802032,0.754098913,1.464360935,4.569187936,0,13.15086916,2.29726188,2016
3,bo,10,0.433411175,9.426236415,8.786165607,4.27514069,0,29.62605165,18.6458132,2022
3,bo,11,0.137903556,3.393445109,19.03669215,17.07781193,0,11.92175783,22.56804081,2016
3,bo,11,0.156919,0.67251,1.367437,5.873254,0,18.247438,2.196866,2002
3,bo,11,0.334908635,7.540989132,4.393082804,27.78528328,0,24.2797284,12.26898057,2022
3,bo,11,0.6613015,2.0511555,1.3562285,5.111076,0,15.31262304,4.0686855,2010
3,bo,12,0.044834,0.336255,0,0,0,20.220134,0.381089,2002
3,bo,12,0.394010159,4.901642936,2.928721869,11.04167807,0,34.88639931,8.224374964,2022
3,bo,12,0.851846,3.407384,1.3562285,0,0,8.692311614,5.6154585,2010
3,bo,12,1.359335048,4.524593479,2.928721869,0,0,20.17846741,8.812650396,2016
3,bo,13,0.044834,1.703692,0,5.873254,0,23.694769,1.748526,2002
3,bo,13,0.059101524,5.655741849,5.857443738,19.43957406,3.513996562,39.49717898,11.57228711,2022
3,bo,13,0.2129615,2.039947,2.712457,7.62178,0,11.64818913,4.9653655,2010
3,bo,13,0.472812191,9.426236415,8.786165607,0,7.681396523,12.093709,18.68521421,2016
3,bo,14,0.019700508,12.44263207,35.14466243,122.6128302,0,24.5599409,47.60699501,2022
3,bo,14,0.044834,2.376202,2.712457,0,0,17.507677,5.133493,2002
3,bo,14,0.0560425,0.6837185,1.3562285,0,0,17.41007639,2.0959895,2010
3,bo,14,0.66981727,7.163939675,11.71488748,124.710719,0,13.12858341,19.54864442,2016
3,bo,15,0.022417,2.3874105,1.3562285,0,0.7061355,8.592331099,3.766056,2010
3,bo,15,0.059101524,3.770494566,0,17.16172723,0,21.51584007,3.82959609,2016
3,bo,15,0.134502,1.703692,1.367437,1.143267,0,12.194848,3.205631,2002
3,bo,15,0.453111683,16.59017609,13.17924841,23.8514441,3.619674783,22.10171823,30.22253618,2022
3,bo,16,0,0.67251,0,8.451209,0,4.685153,0.67251,2002
3,bo,16,0.0336255,0.3474635,2.7236655,5.223161,0,4.264320632,3.1047545,2010
3,bo,16,0.039401016,3.022037326,4.400386395,2.673006667,0,13.21772641,7.461824736,2022
3,bo,16,0.395975309,3.410370128,2.93602546,1.142296984,0,13.79726975,6.742370897,2016
3,bo,17,0,0.694927,2.757291,2.667623,0,2.779708,3.452218,2002
3,bo,17,0.020090655,4.998714596,1.493360996,18.42610687,0,19.1467604,6.512166247,2022
3,bo,17,0.04018131,0.384516507,2.986721992,11.34534819,0,18.51947816,3.411419809,2016
3,bo,17,0.089668,0.3474635,2.7684995,0,0,12.76811944,3.205631,2010
3,bo,18,0,0,0,0,0,8.697796,0,2002
3,bo,18,0.019798765,1.894650071,0,1.068785172,0,13.36739183,1.914448836,2022
3,bo,18,0.178188889,1.515720057,0,0,0,21.84062407,1.693908946,2016
3,bo,18,0.2802125,1.031182,0,0,0,7.260682548,1.3113945,2010
3,bo,19,0.022417,0.336255,0,0,0.963931,20.39947,0.358672,2002
3,bo,19,0.09850254,1.885247283,1.464360935,12.23485034,0,34.40878248,3.448110757,2016
3,bo,19,0.1681275,0.6837185,1.3562285,0,0,9.841171476,2.2080745,2010
3,bo,19,0.354609143,0.754098913,0,0,8.795559227,18.04819615,1.108708056,2022
3,bo,20,0.044834,1.367437,0,1.681275,0,1.479522,1.412271,2002
3,bo,20,0.158390124,2.652510099,0,6.679907328,0,11.98861507,2.810900223,2022
3,bo,20,0.179336,2.062364,1.367437,0,1.255352,15.17921391,3.609137,2010
3,bo,20,0.376176543,3.031440113,1.471664526,0,0.805586854,34.73039907,4.879281183,2016
3,bo,21,0.022417,1.367437,1.367437,0,0,11.051581,2.757291,2002
3,bo,21,0.138591358,16.67292062,19.13163883,0,0,12.84837091,35.94315082,2016
3,bo,21,0.336579013,2.273580085,1.471664526,0,0,19.21045024,4.081823623,2022
3,bo,21,2.0063215,2.734874,1.367437,0,0.7061355,10.1322215,6.1086325,2010
3,bo,22,0.067251,2.039947,0,10.446322,0,6.769934,2.107198,2002
3,bo,22,0.0784595,3.743639,1.3562285,2.6115805,0,17.86479676,5.178327,2010
3,bo,22,0.078802032,3.770494566,16.10797028,67.64241158,0,24.57905924,19.95726688,2022
3,bo,22,0.216705587,3.770494566,4.393082804,44.2296553,0,20.54465549,8.380282957,2016
3,bo,23,0.044834,0,0,0,0,5.066242,0.044834,2002
3,bo,23,0.269004,0.336255,0,0,0,4.4834,0.605259,2010
3,bo,23,0.295507619,1.508197826,4.393082804,7.578600284,0,20.65291683,6.196788249,2016
3,bo,23,0.334908635,2.639346196,2.928721869,7.900034151,0,16.92417874,5.9029767,2022
3,bo,24,0.022417,0.67251,1.367437,0,0,3.653971,2.062364,2002
3,bo,24,0.059101524,0.377049457,0,5.177971915,0,19.70401799,0.43615098,2022
3,bo,24,0.112085,3.407384,2.712457,2.6115805,0,10.29589185,6.231926,2010
3,bo,24,0.157604064,0.754098913,4.393082804,6.00518846,0,22.76723716,5.30478578,2016
3,bo,25,0.019798765,1.136790043,2.943329051,62.9591703,2.367974961,26.71566531,4.099917859,2022
3,bo,25,0.044834,0,1.367437,3.183214,2.824542,15.01939,1.412271,2002
3,bo,25,0.079195062,1.136790043,7.358322628,28.06547117,1.523062645,11.36133283,8.574307733,2016
3,bo,25,0.089668,4.4497745,4.0911025,14.369297,2.8357505,16.17268424,8.630545,2010
3,bo,26,0.039597531,2.652510099,7.358322628,51.69413283,0,15.45942641,10.05043026,2022
3,bo,26,0.044834,0.694927,0,0,0,10.737743,0.739761,2002
3,bo,26,0.089668,1.031182,0,0,0,8.509217572,1.12085,2010
3,bo,26,0.415774074,7.578600284,10.30165168,31.32348258,0,16.81591741,18.29602604,2016
3,bo,27,0,2.26229674,1.464360935,85.46523932,90.57014975,25.1203659,3.726657674,2022
3,bo,27,0.089668,1.703692,2.712457,7.62178,0,22.52617739,4.505817,2010
3,bo,27,0.22417,1.703692,0,0,0,39.610839,1.927862,2002
3,bo,27,0.334908635,11.3114837,16.10797028,140.3703624,1.258729459,15.69506741,27.75436261,2016
3,bo,28,0.044834,6.164675,0,0,0,17.26109,6.209509,2002
3,bo,28,0.158390124,4.926090184,7.358322628,39.63898758,0,21.4330319,12.44280294,2022
3,bo,28,0.3250465,4.4497745,0,0,0,18.10104847,4.774821,2010
3,bo,28,0.930541976,10.23111038,16.18830978,82.65132309,0,30.82970982,27.34996214,2016
3,bo,29,0.04018131,3.460648566,10.45352697,19.58987197,0,22.5538819,13.95435685,2022
3,bo,29,0.089668,0,0,0,0,1.076016,0.089668,2002
3,bo,29,0.261178513,5.76774761,5.973443984,23.60117735,0,17.14070141,12.00237011,2016
3,bo,29,0.403506,3.474635,15.2099345,0,0,10.92317409,19.0880755,2010
3,bo,30,0.019700508,0,0,0,15.38361783,17.59286507,0.019700508,2022
3,bo,30,0.022417,0.336255,0,0,0,2.152032,0.358672,2002
3,bo,30,0.137903556,1.13114837,2.928721869,4.195764863,0,27.53401707,4.197773795,2016
3,bo,30,0.1457105,1.0199735,5.424914,5.424914,0,11.11199225,6.590598,2010
3,bo,31,0.019700508,0.754098913,0,0,0,12.97891799,0.773799421,2022
3,bo,31,0.044834,2.376202,0,0,0,8.585711,2.421036,2002
3,bo,31,0.118203048,3.770494566,4.393082804,0,0,39.51629732,8.281780417,2016
3,bo,31,0.1681275,1.0199735,9.4935995,0,0,18.89169571,10.6817005,2010
3,bo,32,0.044834,0,0,0,0,11.724091,0.044834,2002
3,bo,32,0.079195062,0,1.471664526,10.69724534,0,13.02348949,1.550859587,2022
3,bo,32,0.1008765,0,0,0,0,23.09805062,0.1008765,2010
3,bo,32,0.138591358,0.378930014,0,1.514671116,0,2.5219125,0.517521372,2016
3,bo,33,0,1.508197826,4.393082804,0,0,26.13295457,5.90128063,2022
3,bo,33,0.067251,1.367437,0,0,0,5.895671,1.434688,2002
3,bo,33,0.078802032,1.508197826,0,0,0,5.929033997,1.586999858,2016
3,bo,33,0.112085,2.3874105,1.3562285,0,0,18.97194718,3.855724,2010
3,bo,34,0.044834,2.376202,1.367437,0,0,11.43267,3.788473,2002
3,bo,34,0.078802032,1.508197826,10.25052654,85.95892622,19.24752672,19.44925865,11.8375264,2022
3,bo,34,0.315208127,8.295088045,8.786165607,90.45544574,0,21.75464849,17.39646178,2016
3,bo,34,0.8182205,6.814768,4.0686855,18.785446,0,13.44222454,11.701674,2010
3,bo,35,0,1.031182,1.367437,0,0,6.433679,2.398619,2002
3,bo,35,0.059101524,3.770494566,0,29.99591511,0,28.63258132,3.82959609,2022
3,bo,35,0.1008765,1.367437,4.0686855,5.111076,0,19.18018903,5.536999,2010
3,bo,35,0.453111683,6.786890219,24.89413589,30.59446844,0,36.76191123,32.13413779,2016
3,bo,36,0,3.031440113,10.30165168,18.54300525,0,26.77935515,13.33309179,2022
3,bo,36,0.089668,3.429801,0,0,41.605952,18.919948,3.519469,2002
3,bo,36,0.112085,6.164675,2.7236655,0,0,13.96952627,9.0004255,2010
3,bo,36,0.395975309,7.957530298,13.24498073,7.741186172,1.196579692,38.93992139,21.59848634,2016
1,to,1,0.039597531,0,4.414993577,57.64029409,8.374411945,38.51004347,4.454591108,2022
1,to,1,0.21778642,2.652510099,14.71664526,80.67511784,2.955654111,13.79726975,17.58694178,2016
1,to,1,0.3026295,5.133493,12.2733075,26.45206,0,25.49197274,17.70943,2010
1,to,1,0.358672,1.905445,16.36441,115.268214,0,17.664596,18.628527,2002
1,to,2,0.059101524,0,1.464360935,0,0,16.77451332,1.523462458,2022
1,to,2,0.118203048,5.655741849,2.928721869,0,0,10.82319358,8.702666766,2016
1,to,2,0.3026295,2.7236655,1.3562285,0,0,21.74094891,4.3825235,2010
1,to,2,1.748526,4.864489,6.792351,0.941514,0,37.907147,13.405366,2002
1,to,3,0,0.754098913,5.857443738,0,0,18.08960024,6.611542651,2022
1,to,3,0.118203048,3.393445109,7.321804673,0,0.805586854,20.35041858,10.83345283,2016
1,to,3,0.156919,7.84595,5.424914,1.6700665,0,20.28130998,13.427783,2010
1,to,3,0.784595,3.183214,12.217265,2.600372,0,16.386827,16.185074,2002
1,to,4,0,1.136790043,0,0,0,24.14918132,1.136790043,2022
1,to,4,0.044834,0,2.734874,0,0,17.03692,2.779708,2002
1,to,4,0.059396296,3.031440113,2.943329051,0,0,12.46306449,6.034165461,2016
1,to,4,0.2129615,4.797238,2.7236655,0,0,23.00032145,7.733865,2010
1,to,5,0,0,1.464360935,0,2.454865943,24.75417781,1.464360935,2022
1,to,5,0.0560425,0,1.3562285,3.7548475,0,23.20631195,1.412271,2010
1,to,5,0.059101524,3.016395653,1.464360935,3.173047178,0,13.27824883,4.539858111,2016
1,to,5,0.739761,2.398619,4.079894,3.766056,0,19.413122,7.218274,2002
1,to,6,0,3.016395653,1.464360935,0,0,29.62605165,4.480756587,2022
1,to,6,0.137903556,1.885247283,0,0,1.019570862,15.19833225,2.023150839,2016
1,to,6,0.246587,4.0911025,0,0,0,67.14614542,4.3376895,2010
1,to,6,0.403506,2.421036,5.424914,0.941514,0,7.599363,8.249456,2002
1,to,7,0,0.754098913,7.321804673,0,16.45840448,25.57252957,8.075903586,2022
1,to,7,0.019700508,4.524593479,8.786165607,2.820602929,20.23486276,20.3121819,13.33045959,2016
1,to,7,0.067251,4.4273575,4.0686855,34.275593,0,45.86723377,8.563294,2010
1,to,7,0.650093,1.658858,12.217265,39.767758,0,28.783428,14.526216,2002
1,to,8,0.022417,1.367437,6.7811425,0.941514,0,36.47627997,8.1709965,2010
1,to,8,0.039401016,0.377049457,2.928721869,0,0,59.90167129,3.345172342,2022
1,to,8,0.059101524,1.13114837,8.786165607,0,0,18.02274299,9.976415501,2016
1,to,8,2.488287,19.50279,4.079894,0,0,21.430652,26.070971,2002
1,to,9,0,0,4.393082804,0,6.243625881,19.62120982,4.393082804,2022
1,to,9,0.039401016,1.508197826,1.464360935,0.944047094,7.100020854,21.57952991,3.011959777,2016
1,to,9,0.089668,0.336255,4.0686855,0.941514,7.823533,18.95630523,4.4946085,2010
1,to,9,1.546773,12.55352,2.712457,5.626667,0,44.408077,16.81275,2002
1,to,10,0,0,0,0,8.795559227,27.47032723,0,2022
1,to,10,0.039401016,1.885247283,0,0,7.867059118,37.48795257,1.924648299,2016
1,to,10,0.0560425,2.3874105,0,10.4351135,0,30.10637967,2.443453,2010
1,to,10,8.787464,25.981303,4.079894,15.01939,0,55.661411,38.848661,2002
1,to,11,0,0,2.928721869,25.05920564,0,21.42986449,2.928721869,2016
1,to,11,0,0.377049457,0,0,23.17092854,33.85152489,0.377049457,2022
1,to,11,0.067251,0,0,20.2985935,0,42.913192,0.067251,2010
1,to,11,0.605259,3.676388,5.424914,23.067093,0,19.637292,9.706561,2002
1,to,12,0,0,1.464360935,0,2.818085904,15.09323832,1.464360935,2022
1,to,12,0.019700508,2.639346196,0,0,2.209856906,22.85321274,2.659046704,2016
1,to,12,0.022417,3.071129,0,3.7548475,0,13.45081071,3.093546,2010
1,to,12,0.515591,1.053599,0,0,0,6.590598,1.56919,2002
1,to,13,0.059396296,0.378930014,0,0,28.10023047,24.70960632,0.438326311,2022
1,to,13,0.059396296,3.410370128,5.886658103,33.60912549,2.832141282,12.24654183,9.356424527,2016
1,to,13,0.089668,4.4497745,2.734874,3.7772645,20.1416745,20.18705358,7.2743165,2010
1,to,13,0.381089,2.062364,10.894662,35.463694,0,14.727969,13.338115,2002
1,to,14,0.019700508,1.508197826,4.393082804,0,8.786948409,35.27804055,5.920981138,2022
1,to,14,0.019700508,1.508197826,26.35849682,2.656968099,0,11.46959416,27.88639516,2016
1,to,14,0.1457105,5.447331,21.699656,0,0,36.27345688,27.2926975,2010
1,to,14,4.236813,30.733707,37.974398,10.446322,1.950279,23.336097,72.944918,2002
1,to,15,0.019700508,0.754098913,4.393082804,0,5.392720498,15.91159007,5.166882225,2022
1,to,15,0.019700508,1.508197826,2.928721869,6.882103316,10.20986932,13.36739183,4.456620203,2016
1,to,15,0.2129615,1.367437,0,25.443295,0,11.31890606,1.5803985,2010
1,to,15,1.300186,5.649084,5.424914,9.818646,0,6.478513,12.374184,2002
1,to,16,0,4.524593479,5.857443738,0,0,29.47638623,10.38203722,2022
1,to,16,0.019700508,3.770494566,5.857443738,0,1.136003337,15.97844732,9.647638812,2016
1,to,16,0.112085,5.111076,10.849828,0,1.1320585,25.15890793,16.072989,2010
1,to,16,0.22417,0,8.137371,1.658858,0,10.110067,8.361541,2002
1,to,17,0.019700508,0,2.928721869,0,26.47591707,13.47565316,2.948422377,2022
1,to,17,0.039401016,3.393445109,4.393082804,1.436000524,29.67061346,16.90189299,7.825928929,2016
1,to,17,0.1457105,2.7236655,5.424914,0,12.9234005,18.36439398,8.29429,2010
1,to,17,0.986348,8.07012,9.504808,11.387836,7.823533,9.549642,18.561276,2002
1,to,18,0,0.754098913,4.393082804,4.27514069,3.76136188,23.00604557,5.147181717,2022
1,to,18,0.022417,0.336255,12.2060565,0,0,33.51508305,12.5647285,2010
1,to,18,0.039401016,1.508197826,24.89413589,5.140860898,0,14.72388283,26.44173473,2016
1,to,18,0.739761,1.098433,12.217265,9.818646,0,10.872245,14.055459,2002
1,to,19,0.019700508,0.377049457,0,0,0,13.12858341,0.396749965,2016
1,to,19,0.0560425,0,1.3562285,0,0,14.01634911,1.412271,2010
1,to,19,0.059101524,0,0,0,0,18.9111194,0.059101524,2022
1,to,19,0.89668,0.739761,0,0,0,15.400479,1.636441,2002
1,to,20,0,0.377049457,1.464360935,0,0,33.07774464,1.841410391,2022
1,to,20,0.019700508,3.393445109,20.50105308,0,0,16.98786858,23.9141987,2016
